Date,AAPL,APX,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM
21-07-2016,-0.0053,-0.0163,-0.0088,0.0040,-0.0016,-0.0019,-0.0021,-0.0106,-0.0098,-0.0056
22-07-2016,-0.0077,0.0134,-0.0004,-0.0079,0.0043,0.0026,-0.0031,0.0022,0.0033,0.0101
25-07-2016,-0.0134,0.0008,-0.0040,-0.0087,0.0026,-0.0245,-0.0033,0.0006,-0.0001,0.0036
26-07-2016,-0.0069,0.0006,0.0144,0.0516,0.0029,-0.0038,-0.0072,0.0040,0.0018,-0.0033
27-07-2016,0.0650,0.0034,0.0082,0.0163,-0.0039,-0.0041,-0.0037,-0.0011,-0.0032,-0.0018
28-07-2016,0.0135,0.0031,-0.0217,-0.0140,-0.0078,-0.0046,-0.0044,-0.0029,0.0121,-0.0028
29-07-2016,-0.0012,-0.0051,0.0049,-0.0019,0.0003,0.0068,0.0004,-0.0107,0.0020,-0.0046
01-08-2016,0.0177,-0.0051,-0.0034,-0.0098,0.0066,-0.0329,-0.0043,-0.0040,0.0038,0.0052
02-08-2016,-0.0148,-0.0103,-0.0121,-0.0087,-0.0036,0.0048,-0.0055,-0.0134,-0.0112,-0.0054
03-08-2016,0.0125,0.0057,0.0021,0.0097,0.0033,0.0102,0.0114,0.0146,-0.0012,0.0006
04-08-2016,0.0008,0.0017,-0.0050,-0.0032,0.0026,-0.0022,-0.0097,-0.0018,-0.0074,0.0055
05-08-2016,0.0152,0.0247,0.0040,0.0097,0.0078,0.0012,0.0070,0.0256,0.0063,0.0121
08-08-2016,0.0083,0.0047,0.0035,0.0107,-0.0010,0.0069,-0.0008,0.0046,-0.0051,-0.0089
09-08-2016,0.0041,-0.0067,0.0033,-0.0073,-0.0023,0.0012,0.0096,0.0037,-0.0007,-0.0017
10-08-2016,-0.0074,-0.0099,-0.0026,-0.0022,-0.0029,-0.0116,0.0123,-0.0076,-0.0037,0.0019
11-08-2016,-0.0006,0.0114,0.0054,0.0071,0.0032,0.0126,-0.0009,0.0103,0.0106,0.0089
12-08-2016,0.0023,-0.0015,0.0008,-0.0029,-0.0026,0.0075,-0.0095,-0.0037,-0.0034,-0.0097
15-08-2016,0.0120,0.0038,0.0117,0.0139,0.0104,0.0060,0.0027,0.0141,0.0036,-0.0004
16-08-2016,-0.0009,-0.0050,0.0025,0.0017,-0.0022,-0.0015,-0.0023,0.0006,-0.0061,-0.0073
17-08-2016,-0.0015,0.0058,-0.0021,0.0014,-0.0129,-0.0039,-0.0001,0.0001,-0.0006,-0.0016
18-08-2016,-0.0013,-0.0008,0.0021,-0.0122,-0.0078,0.0130,-0.0023,0.0024,-0.0099,0.0057
19-08-2016,0.0026,-0.0015,-0.0041,0.0055,0.0013,-0.0119,-0.0027,0.0010,0.0049,-0.0082
22-08-2016,-0.0078,-0.0026,0.0041,-0.0030,0.0036,-0.0037,-0.0054,0.0002,-0.0009,-0.0002
23-08-2016,0.0031,0.0049,-0.0063,0.0050,0.0114,-0.0026,0.0010,-0.0011,0.0065,0.0016
24-08-2016,-0.0075,-0.0079,-0.0063,-0.0102,0.0026,0.0051,-0.0016,-0.0047,-0.0085,-0.0076
25-08-2016,-0.0043,-0.0025,-0.0023,-0.0037,0.0074,-0.0030,-0.0028,0.0036,0.0027,-0.0026
26-08-2016,-0.0059,-0.0032,-0.0056,-0.0022,0.0019,-0.0056,-0.0036,0.0004,-0.0079,-0.0020
29-08-2016,-0.0011,0.0113,0.0051,0.0053,0.0073,0.0072,-0.0036,0.0054,0.0065,0.0088
30-08-2016,-0.0077,-0.0011,-0.0157,-0.0075,-0.0013,-0.0034,-0.0001,0.0150,-0.0084,-0.0020
31-08-2016,0.0009,0.0020,-0.0104,-0.0064,-0.0032,-0.0110,-0.0042,0.0005,0.0001,-0.0033
01-09-2016,0.0059,-0.0110,0.0035,-0.0061,0.0045,-0.0037,-0.0021,-0.0056,0.0008,0.0042
02-09-2016,0.0094,0.0051,0.0097,0.0029,0.0079,0.0072,0.0017,0.0040,0.0069,0.0001
06-09-2016,-0.0003,0.0087,0.0140,0.0048,0.0013,0.0149,-0.0066,0.0009,-0.0078,0.0050
07-09-2016,0.0061,0.0065,-0.0026,0.0200,-0.0025,0.0044,-0.0010,0.0020,-0.0098,0.0080
08-09-2016,-0.0262,0.0008,0.0020,-0.0022,-0.0101,0.0121,0.0041,0.0117,-0.0115,-0.0163
09-09-2016,-0.0226,-0.0169,-0.0329,-0.0329,-0.0197,-0.0274,-0.0177,-0.0180,-0.0268,-0.0208
12-09-2016,0.0224,0.0120,0.0124,0.0140,0.0191,0.0097,0.0132,0.0148,0.0067,0.0167
13-09-2016,0.0238,-0.0234,-0.0105,-0.0206,-0.0121,-0.0276,-0.0100,-0.0237,-0.0223,-0.0157
14-09-2016,0.0354,-0.0137,-0.0085,0.0098,-0.0019,-0.0102,-0.0047,-0.0050,0.0043,-0.0113
15-09-2016,0.0340,0.0055,0.0008,0.0125,0.0100,0.0110,0.0026,0.0116,0.0055,0.0105
16-09-2016,-0.0056,-0.0027,-0.0084,0.0002,-0.0150,-0.0167,0.0006,-0.0124,-0.0067,-0.0117
19-09-2016,-0.0117,0.0063,0.0062,-0.0021,0.0058,0.0020,0.0008,0.0013,0.0014,0.0067
20-09-2016,-0.0001,-0.0053,0.0024,-0.0022,0.0026,-0.0035,0.0035,0.0016,0.0043,-0.0027
21-09-2016,-0.0002,0.0088,0.0217,0.0217,0.0084,0.0198,-0.0060,0.0034,0.0101,0.0070
22-09-2016,0.0094,0.0054,0.0100,0.0004,0.0096,0.0035,0.0110,0.0059,0.0050,0.0037
23-09-2016,-0.0167,-0.0121,-0.0007,-0.0127,-0.0101,-0.0076,-0.0015,-0.0172,-0.0075,-0.0072
26-09-2016,0.0015,-0.0067,-0.0092,-0.0008,-0.0086,-0.0044,-0.0140,-0.0221,-0.0183,-0.0065
27-09-2016,0.0019,0.0136,0.0057,0.0062,0.0132,0.0020,-0.0026,0.0087,0.0109,0.0181
28-09-2016,0.0076,-0.0009,0.0069,0.0448,0.0006,0.0320,0.0052,0.0034,0.0114,0.0097
29-09-2016,-0.0155,-0.0132,-0.0091,0.0102,-0.0035,-0.0086,-0.0043,-0.0275,-0.0027,-0.0011
30-09-2016,0.0078,0.0106,0.0054,0.0149,0.0105,0.0163,0.0115,0.0146,0.0059,0.0047
03-10-2016,-0.0047,-0.0036,0.0049,-0.0055,-0.0069,-0.0046,-0.0040,-0.0012,-0.0014,-0.0078
04-10-2016,0.0043,0.0016,-0.0010,-0.0087,-0.0048,-0.0115,0.0011,0.0075,-0.0023,-0.0073
05-10-2016,0.0004,0.0070,0.0182,0.0218,0.0077,0.0095,-0.0015,0.0255,-0.0048,0.0040
06-10-2016,0.0074,-0.0376,-0.0018,-0.0015,-0.0035,-0.0005,0.0041,0.0045,0.0205,-0.0013
07-10-2016,0.0015,-0.0029,-0.0042,-0.0092,-0.0003,0.0009,-0.0037,0.0160,-0.0144,-0.0077
10-10-2016,0.0174,0.0023,0.0149,-0.0028,0.0000,0.0167,0.0000,0.0071,-0.0083,0.0087
11-10-2016,0.0022,-0.0168,-0.0155,-0.0085,-0.0137,-0.0090,-0.0068,-0.0117,-0.0110,-0.0142
12-10-2016,0.0089,-0.0028,-0.0043,0.0013,-0.0226,-0.0086,-0.0049,0.0015,0.0067,-0.0032
13-10-2016,-0.0031,-0.0046,0.0017,-0.0070,-0.0056,-0.0133,-0.0032,-0.0111,-0.0032,-0.0037
14-10-2016,0.0056,-0.0043,0.0009,0.0080,0.0003,0.0029,0.0020,0.0185,0.0010,0.0047
17-10-2016,-0.0007,-0.0042,0.0037,-0.0043,0.0013,0.0028,-0.0051,-0.0089,-0.0101,0.0021
18-10-2016,-0.0007,0.0030,0.0082,-0.0008,0.0073,0.0042,0.0037,0.0215,0.0048,-0.0262
19-10-2016,-0.0030,0.0195,0.0080,0.0089,-0.0030,0.0047,0.0083,0.0109,0.0012,0.0036
20-10-2016,-0.0005,0.0903,-0.0025,-0.0156,-0.0063,-0.0039,0.0011,0.0000,0.0029,0.0017
21-10-2016,-0.0039,0.0087,-0.0015,-0.0035,-0.0003,-0.0056,0.0109,0.0009,0.0028,-0.0125
24-10-2016,0.0090,-0.0040,0.0134,-0.0039,0.0103,-0.0063,0.0037,0.0026,0.0093,0.0063
25-10-2016,0.0051,-0.0052,0.0114,-0.0176,-0.0039,0.0011,-0.0066,0.0025,-0.0347,0.0021
26-10-2016,-0.0225,0.0009,0.0469,-0.0041,0.0069,0.0042,0.0080,0.0087,-0.0051,0.0062
27-10-2016,-0.0096,0.0019,-0.0153,-0.0133,-0.0056,-0.0126,0.0057,0.0038,-0.0037,0.0101
28-10-2016,-0.0066,-0.0072,-0.0021,0.0105,0.0069,0.0390,-0.0018,-0.0034,0.0108,-0.0048
31-10-2016,-0.0016,-0.0005,-0.0041,-0.0050,0.0029,0.0090,-0.0124,0.0062,-0.0127,0.0071
01-11-2016,-0.0181,-0.0026,-0.0001,-0.0146,-0.0065,0.0165,-0.0032,-0.0010,-0.0174,-0.0059
02-11-2016,0.0009,-0.0121,-0.0117,-0.0137,-0.0030,-0.0102,-0.0052,-0.0083,0.0033,-0.0055
03-11-2016,-0.0158,-0.0018,-0.0052,0.0020,-0.0023,0.0000,0.0159,-0.0021,-0.0009,0.0028
04-11-2016,-0.0090,0.0028,-0.0034,0.0128,-0.0043,-0.0058,-0.0099,-0.0016,0.0061,0.0004
07-11-2016,0.0144,0.0227,0.0250,0.0175,0.0248,0.0198,0.0214,0.0316,0.0235,0.0216
08-11-2016,0.0059,0.0010,-0.0058,0.0111,0.0019,0.0041,-0.0005,0.0024,0.0040,-0.0035
09-11-2016,-0.0016,0.0249,0.0203,0.0770,0.0116,0.0033,0.0028,0.0589,0.0142,-0.0023
10-11-2016,-0.0279,0.0199,0.0179,0.0247,-0.0115,0.0014,0.0034,0.0428,0.0239,0.0349
11-11-2016,0.0059,0.0056,0.0056,-0.0047,0.0116,-0.0107,0.0286,0.0153,0.0064,0.0066
14-11-2016,-0.0251,0.0272,0.0099,0.0125,0.0003,-0.0005,0.0025,0.0257,-0.0168,-0.0190
15-11-2016,0.0132,0.0007,-0.0125,0.0029,0.0105,0.0222,-0.0022,0.0096,-0.0256,0.0029
16-11-2016,0.0269,-0.0109,-0.0113,-0.0115,-0.0041,-0.0056,0.0145,-0.0233,0.0075,0.0039
17-11-2016,-0.0004,0.0014,-0.0076,-0.0061,-0.0481,-0.0021,0.0025,0.0163,0.0287,0.0032
18-11-2016,0.0010,-0.0109,0.0070,-0.0047,0.0043,0.0100,-0.0114,0.0034,-0.0047,0.0037
21-11-2016,0.0152,0.0076,0.0046,0.0061,-0.0043,0.0090,-0.0062,0.0035,-0.0009,0.0148
22-11-2016,0.0006,0.0025,0.0170,0.0078,-0.0053,0.0040,0.0008,0.0001,0.0215,-0.0006
23-11-2016,-0.0051,0.0162,0.0015,0.0273,-0.0060,0.0034,0.0056,0.0057,0.0018,-0.0042
25-11-2016,0.0050,-0.0003,0.0020,-0.0038,0.0128,0.0000,0.0057,-0.0044,0.0027,0.0072
28-11-2016,-0.0020,-0.0100,-0.0018,-0.0095,-0.0056,-0.0045,0.0015,-0.0049,-0.0071,0.0085
29-11-2016,-0.0010,-0.0089,0.0125,-0.0091,-0.0030,-0.0105,0.0071,0.0067,-0.0078,-0.0060
30-11-2016,-0.0084,0.0077,-0.0071,0.0162,-0.0003,0.0203,-0.0055,0.0356,-0.0017,-0.0080
01-12-2016,-0.0093,0.0068,0.0122,0.0071,-0.0124,0.0155,-0.0018,0.0335,0.0005,-0.0148
02-12-2016,0.0037,-0.0092,-0.0009,-0.0114,-0.0068,-0.0026,-0.0044,-0.0144,0.0031,0.0013
05-12-2016,-0.0072,0.0024,-0.0006,-0.0073,0.0096,0.0022,0.0148,0.0232,-0.0015,-0.0011
06-12-2016,0.0077,0.0039,0.0005,0.0082,-0.0068,-0.0043,0.0070,0.0124,-0.0072,0.0032
07-12-2016,0.0098,0.0274,0.0125,0.0222,0.0211,0.0149,0.0132,0.0181,0.0289,0.0277
08-12-2016,0.0098,0.0083,0.0081,-0.0109,0.0000,0.0064,0.0136,0.0250,0.0005,0.0035
09-12-2016,0.0163,-0.0019,0.0071,-0.0077,0.0037,0.0056,0.0143,0.0017,0.0065,0.0070
12-12-2016,-0.0057,-0.0159,0.0043,-0.0047,0.0037,0.0116,-0.0076,-0.0194,0.0089,-0.0061
13-12-2016,0.0167,0.0035,-0.0032,0.0099,0.0139,0.0023,-0.0020,0.0058,0.0146,0.0169
14-12-2016,0.0000,0.0031,-0.0140,-0.0237,-0.0042,-0.0124,0.0019,0.0058,-0.0041,0.0013
15-12-2016,0.0055,0.0117,-0.0045,0.0084,0.0056,0.0094,0.0033,0.0128,-0.0010,-0.0029
16-12-2016,0.0013,0.0008,0.0047,-0.0206,-0.0013,0.0088,-0.0046,-0.0169,-0.0054,-0.0077
19-12-2016,0.0058,-0.0060,0.0109,0.0014,0.0052,-0.0036,0.0134,0.0007,0.0024,-0.0003
20-12-2016,0.0027,0.0068,0.0013,0.0176,-0.0062,0.0025,0.0015,0.0168,0.0123,0.0055
21-12-2016,0.0009,0.0035,0.0070,-0.0055,-0.0046,-0.0003,0.0009,-0.0068,-0.0020,-0.0016
22-12-2016,-0.0066,-0.0098,-0.0001,0.0032,0.0013,0.0073,-0.0013,-0.0055,-0.0102,-0.0016
23-12-2016,0.0020,0.0052,0.0022,0.0021,0.0023,-0.0029,-0.0026,0.0035,-0.0028,-0.0021
27-12-2016,0.0064,0.0001,-0.0021,0.0024,0.0049,-0.0017,0.0002,0.0024,0.0016,0.0026
28-12-2016,-0.0043,-0.0081,-0.0088,-0.0148,-0.0085,-0.0026,-0.0083,-0.0038,-0.0014,-0.0057
29-12-2016,-0.0003,-0.0061,-0.0026,0.0015,0.0013,-0.0008,0.0025,-0.0103,0.0002,0.0025
30-12-2016,-0.0078,0.0022,-0.0001,-0.0059,-0.0079,-0.0010,-0.0033,0.0053,-0.0075,-0.0037
03-01-2017,0.0028,0.0171,0.0083,0.0135,0.0106,0.0013,0.0178,0.0089,0.0017,0.0072
04-01-2017,-0.0011,0.0121,0.0105,-0.0045,-0.0144,-0.0003,0.0128,0.0065,0.0089,0.0124
05-01-2017,0.0051,-0.0123,0.0006,-0.0061,0.0023,-0.0043,-0.0006,-0.0074,-0.0118,-0.0033
06-01-2017,0.0111,0.0020,0.0025,0.0004,0.0020,-0.0040,0.0149,0.0148,-0.0028,0.0049
09-01-2017,0.0092,0.0052,-0.0049,-0.0072,-0.0017,-0.0086,-0.0057,-0.0082,0.0058,-0.0111
10-01-2017,0.0010,0.0104,0.0047,0.0158,0.0066,-0.0076,0.0002,-0.0013,0.0133,-0.0127
11-01-2017,0.0054,0.0034,0.0021,0.0087,-0.0076,0.0084,0.0098,0.0132,-0.0029,0.0135
12-01-2017,-0.0042,-0.0004,-0.0070,-0.0070,-0.0036,0.0020,-0.0175,-0.0078,-0.0046,0.0012
13-01-2017,-0.0018,-0.0034,0.0034,0.0052,0.0010,0.0019,0.0049,0.0019,-0.0002,-0.0036
17-01-2017,0.0081,-0.0003,-0.0073,-0.0096,-0.0027,-0.0009,-0.0008,-0.0350,0.0066,0.0033
18-01-2017,-0.0001,0.0116,0.0041,-0.0026,0.0013,-0.0029,0.0018,-0.0062,0.0017,-0.0065
19-01-2017,-0.0018,-0.0103,0.0043,0.0005,-0.0017,-0.0031,-0.0081,-0.0123,-0.0057,0.0001
20-01-2017,0.0018,-0.0064,0.0033,0.0129,0.0040,0.0002,0.0035,0.0034,0.0016,0.0224
23-01-2017,0.0007,-0.0030,-0.0106,-0.0013,0.0056,-0.0018,-0.0050,0.0020,0.0182,0.0028
24-01-2017,-0.0009,0.0192,0.0172,0.0188,0.0109,0.0085,0.0073,0.0043,-0.0001,0.0285
25-01-2017,0.0159,-0.0070,0.0424,0.0198,0.0033,0.0075,0.0013,0.0153,-0.0042,0.0136
26-01-2017,0.0005,0.0005,0.0105,-0.0095,0.0013,-0.0059,0.0002,0.0098,0.0071,0.0021
27-01-2017,0.0001,-0.0010,-0.0084,0.0182,0.0078,-0.0237,0.0115,-0.0110,-0.0009,-0.0076
30-01-2017,-0.0026,0.0056,-0.0127,-0.0222,-0.0048,-0.0173,0.0150,-0.0129,0.0010,-0.0085
31-01-2017,-0.0023,-0.0116,-0.0130,-0.0117,-0.0036,-0.0042,-0.0026,-0.0196,-0.0064,-0.0073
01-02-2017,0.0610,0.0050,0.0034,-0.0057,-0.0072,-0.0031,0.0059,0.0059,-0.0010,-0.0013
02-02-2017,-0.0017,-0.0033,-0.0104,-0.0141,0.0223,0.0109,-0.0062,-0.0011,-0.0036,0.0017
03-02-2017,0.0043,0.0200,0.0009,-0.0052,0.0045,0.0121,-0.0028,0.0457,0.0075,0.0071
06-02-2017,0.0094,-0.0028,0.0097,-0.0044,-0.0006,-0.0052,-0.0066,-0.0040,-0.0108,0.0002
07-02-2017,0.0095,-0.0013,0.0154,0.0047,0.0048,-0.0141,-0.0052,-0.0015,0.0012,0.0148
08-02-2017,0.0039,0.0010,-0.0162,-0.0043,-0.0057,0.0017,0.0000,-0.0079,0.0090,-0.0128
09-02-2017,0.0029,0.0049,0.0029,0.0113,0.0074,0.0061,0.0045,0.0161,0.0060,0.0059
10-02-2017,-0.0023,0.0038,0.0119,0.0250,0.0003,0.0070,-0.0021,0.0048,0.0082,0.0083
13-02-2017,0.0089,0.0055,0.0108,0.0227,0.0146,0.0076,0.0036,0.0146,0.0001,0.0038
14-02-2017,0.0130,0.0063,0.0028,-0.0042,0.0106,-0.0122,0.0062,0.0130,0.0107,0.0043
15-02-2017,0.0036,0.0024,0.0047,0.0095,0.0158,0.0004,-0.0014,0.0043,0.0059,0.0086
16-02-2017,-0.0012,-0.0011,0.0089,-0.0077,0.0238,-0.0168,0.0048,-0.0044,-0.0046,-0.0014
17-02-2017,0.0028,0.0025,0.0111,0.0060,0.0042,-0.0032,-0.0059,0.0038,0.0103,-0.0042
21-02-2017,0.0072,0.0033,0.0165,-0.0076,0.0116,0.0126,-0.0005,0.0055,0.0141,-0.0023
22-02-2017,0.0030,-0.0014,-0.0011,0.0010,-0.0012,-0.0120,0.0010,-0.0001,0.0016,0.0049
23-02-2017,-0.0042,0.0024,0.0086,-0.0270,-0.0015,0.0058,-0.0035,-0.0021,-0.0037,0.0028
24-02-2017,0.0010,-0.0036,0.0033,-0.0007,0.0082,-0.0081,0.0054,-0.0153,0.0086,-0.0017
27-02-2017,0.0020,0.0051,0.0112,0.0205,-0.0017,0.0148,-0.0008,0.0080,-0.0045,-0.0108
28-02-2017,0.0004,-0.0014,0.0045,-0.0080,-0.0023,0.0067,-0.0013,-0.0051,-0.0027,0.0023
01-03-2017,0.0204,0.0232,0.0204,0.0199,0.0076,0.0123,0.0086,0.0187,0.0122,0.0118
02-03-2017,-0.0059,-0.0222,-0.0050,-0.0428,-0.0015,-0.0046,-0.0041,-0.0065,0.0087,-0.0078
03-03-2017,0.0059,-0.0027,-0.0044,0.0081,-0.0029,0.0017,0.0059,0.0073,-0.0009,-0.0027
06-03-2017,-0.0031,-0.0048,-0.0069,0.0057,-0.0029,-0.0033,-0.0051,-0.0035,-0.0046,0.0023
07-03-2017,0.0013,0.0010,0.0060,0.0028,0.0003,-0.0120,0.0017,-0.0044,-0.0075,-0.0005
08-03-2017,-0.0037,-0.0068,-0.0015,-0.0281,-0.0053,-0.0197,-0.0002,-0.0026,0.0062,-0.0052
09-03-2017,-0.0023,0.0033,-0.0064,-0.0197,0.0015,0.0039,0.0017,-0.0002,-0.0020,-0.0126
10-03-2017,0.0033,0.0010,-0.0104,0.0101,0.0056,0.0052,-0.0010,-0.0072,0.0016,0.0037
13-03-2017,0.0004,-0.0021,0.0020,0.0036,-0.0047,-0.0114,0.0054,-0.0009,0.0039,-0.0077
14-03-2017,-0.0015,0.0061,-0.0018,-0.0084,0.0006,-0.0182,0.0071,-0.0018,-0.0018,-0.0042
15-03-2017,0.0106,-0.0058,-0.0001,0.0163,0.0035,0.0142,-0.0039,-0.0038,0.0054,0.0005
16-03-2017,0.0016,0.0068,-0.0029,-0.0055,-0.0003,-0.0094,-0.0014,0.0058,0.0053,0.0081
17-03-2017,-0.0050,-0.0065,0.0107,0.0006,0.0000,-0.0017,0.0004,-0.0172,0.0058,-0.0090
20-03-2017,0.0105,-0.0050,-0.0039,0.0268,0.0015,-0.0002,0.0085,-0.0074,-0.0120,0.0003
21-03-2017,-0.0115,-0.0167,-0.0191,-0.0311,-0.0117,0.0035,-0.0085,-0.0377,-0.0081,-0.0104
22-03-2017,0.0113,0.0018,0.0058,0.0000,0.0065,0.0032,0.0030,-0.0083,0.0051,0.0052
23-03-2017,-0.0035,0.0022,0.0016,-0.0022,-0.0041,-0.0048,0.0014,0.0036,0.0043,0.0002
24-03-2017,-0.0020,0.0046,-0.0081,-0.0009,0.0035,0.0011,-0.0009,-0.0150,-0.0019,-0.0057
27-03-2017,0.0017,-0.0077,0.0016,-0.0069,-0.0026,-0.0158,0.0021,-0.0128,-0.0057,-0.0003
28-03-2017,0.0207,0.0134,0.0072,0.0157,0.0009,0.0084,0.0060,0.0171,0.0022,0.0043
29-03-2017,0.0022,-0.0050,0.0015,-0.0010,-0.0082,0.0084,-0.0046,-0.0038,-0.0011,-0.0033
30-03-2017,-0.0013,0.0123,0.0020,0.0039,0.0000,-0.0027,0.0058,0.0121,-0.0006,-0.0005
31-03-2017,-0.0019,-0.0013,-0.0063,-0.0049,0.0018,-0.0038,0.0019,-0.0065,-0.0008,0.0016
03-04-2017,0.0003,-0.0066,-0.0012,-0.0053,-0.0065,0.0040,-0.0017,-0.0033,-0.0014,0.0021
04-04-2017,0.0074,-0.0042,0.0116,0.0202,-0.0051,0.0080,-0.0014,0.0013,-0.0019,0.0001
05-04-2017,-0.0052,-0.0064,-0.0091,0.0012,-0.0123,-0.0002,-0.0004,-0.0070,0.0021,-0.0094
06-04-2017,-0.0025,0.0021,0.0016,0.0168,0.0024,0.0060,0.0004,0.0043,0.0041,-0.0025
07-04-2017,-0.0022,-0.0019,0.0083,-0.0031,-0.0036,-0.0039,-0.0042,-0.0033,-0.0007,-0.0018
10-04-2017,-0.0012,-0.0036,-0.0072,0.0170,0.0015,0.0052,-0.0013,0.0044,0.0073,-0.0055
11-04-2017,-0.0108,-0.0030,0.0057,-0.0004,-0.0027,-0.0042,0.0057,-0.0050,-0.0001,-0.0036
12-04-2017,0.0012,-0.0075,-0.0141,-0.0231,-0.0091,0.0000,-0.0003,-0.0087,-0.0112,0.0005
13-04-2017,-0.0053,-0.0115,-0.0024,-0.0186,-0.0061,-0.0263,0.0014,-0.0108,-0.0043,-0.0066
17-04-2017,0.0055,0.0115,0.0194,0.0112,0.0059,0.0007,0.0051,0.0132,0.0096,0.0093
18-04-2017,-0.0044,-0.0115,-0.0065,0.0027,0.0018,-0.0046,0.0036,-0.0472,0.0031,-0.0061
19-04-2017,-0.0037,-0.0032,0.0031,-0.0097,-0.0006,-0.0137,-0.0040,-0.0070,-0.0037,-0.0492
20-04-2017,0.0125,0.0592,0.0050,0.0127,0.0055,0.0062,0.0093,0.0185,0.0102,0.0038
21-04-2017,-0.0012,-0.0054,0.0060,-0.0036,-0.0003,0.0001,-0.0030,-0.0055,0.0086,-0.0118
24-04-2017,0.0096,0.0108,0.0093,0.0264,0.0140,0.0099,-0.0065,0.0293,0.0126,0.0023
25-04-2017,0.0062,0.0022,0.0080,0.0786,0.0042,0.0076,0.0130,0.0153,0.0075,-0.0022
26-04-2017,-0.0059,-0.0014,-0.0098,0.0023,-0.0006,-0.0061,0.0035,-0.0019,0.0078,-0.0021
27-04-2017,0.0008,-0.0024,0.0083,-0.0189,0.0105,-0.0058,0.0022,-0.0017,0.0123,0.0016
28-04-2017,-0.0010,-0.0134,0.0088,-0.0041,0.0095,0.0117,-0.0021,-0.0089,-0.0001,-0.0002
01-05-2017,0.0204,-0.0003,-0.0132,-0.0025,-0.0029,-0.0073,-0.0075,0.0047,-0.0121,-0.0090
02-05-2017,0.0063,0.0039,0.0058,-0.0048,0.0079,-0.0053,-0.0031,0.0012,0.0048,0.0016
03-05-2017,-0.0031,-0.0089,-0.0003,0.0003,0.0003,0.0129,-0.0240,0.0053,0.0003,-0.0030
04-05-2017,-0.0036,-0.0063,-0.0017,-0.0212,-0.0020,-0.0179,-0.0040,0.0012,-0.0009,0.0026
05-05-2017,0.0166,-0.0001,0.0106,0.0025,0.0061,0.0094,0.0074,0.0012,0.0056,-0.0251
08-05-2017,0.0272,-0.0020,0.0055,-0.0027,-0.0029,0.0084,-0.0051,-0.0081,0.0074,-0.0130
09-05-2017,0.0064,0.0036,0.0048,-0.0008,-0.0114,-0.0150,0.0058,-0.0056,0.0050,-0.0060
10-05-2017,-0.0047,0.0027,-0.0200,0.0108,-0.0047,0.0135,-0.0215,0.0050,0.0029,-0.0057
11-05-2017,0.0045,-0.0093,0.0041,0.0063,-0.0033,-0.0027,-0.0007,-0.0005,-0.0122,-0.0040
12-05-2017,0.0140,-0.0055,-0.0038,-0.0028,-0.0054,-0.0024,0.0010,-0.0086,0.0046,-0.0019
15-05-2017,-0.0026,0.0108,-0.0047,0.0170,0.0233,0.0084,-0.0051,0.0103,0.0026,0.0076
16-05-2017,-0.0015,-0.0026,0.0017,-0.0008,0.0020,0.0037,-0.0105,0.0021,0.0059,0.0143
17-05-2017,-0.0336,-0.0225,-0.0215,-0.0215,-0.0140,-0.0238,-0.0155,-0.0527,-0.0137,-0.0179
18-05-2017,0.0152,0.0001,-0.0077,0.0008,-0.0721,0.0045,0.0035,0.0067,-0.0025,-0.0010
19-05-2017,0.0034,0.0055,0.0189,0.0221,-0.0054,0.0128,0.0079,0.0011,0.0039,0.0080
22-05-2017,0.0061,0.0023,0.0161,-0.0014,0.0122,-0.0038,0.0010,0.0029,-0.0022,0.0043
23-05-2017,-0.0012,0.0029,-0.0010,0.0131,0.0054,0.0014,-0.0057,0.0168,-0.0072,-0.0040
24-05-2017,-0.0030,-0.0010,0.0096,0.0031,-0.0085,-0.0005,0.0064,0.0191,0.0011,0.0032
25-05-2017,0.0035,0.0041,0.0098,0.0103,-0.0016,-0.0105,-0.0041,-0.0061,0.0094,0.0045
26-05-2017,-0.0017,0.0003,-0.0026,0.0061,0.0019,-0.0037,0.0106,0.0048,-0.0100,-0.0046
30-05-2017,0.0004,-0.0048,0.0016,-0.0018,0.0057,-0.0063,-0.0006,-0.0229,-0.0066,-0.0050
31-05-2017,-0.0059,-0.0019,0.0040,-0.0004,-0.0047,-0.0056,-0.0037,-0.0328,-0.0024,0.0059
01-06-2017,0.0027,0.0174,-0.0017,0.0021,0.0092,0.0076,0.0025,0.0178,0.0107,0.0003
02-06-2017,0.0148,0.0027,0.0155,0.0028,0.0050,-0.0111,-0.0095,-0.0079,0.0013,-0.0041
05-06-2017,-0.0098,0.0061,-0.0067,-0.0071,-0.0069,0.0008,-0.0062,0.0032,-0.0036,0.0024
06-06-2017,0.0034,-0.0015,-0.0116,-0.0062,-0.0063,0.0095,-0.0096,0.0025,-0.0038,-0.0003
07-06-2017,0.0060,0.0122,0.0072,-0.0099,0.0016,-0.0038,0.0040,0.0058,0.0049,-0.0091
08-06-2017,-0.0024,0.0018,0.0097,0.0145,0.0000,0.0022,-0.0151,0.0138,-0.0094,0.0074
09-06-2017,-0.0388,0.0045,0.0005,0.0087,-0.0076,0.0231,0.0125,0.0168,-0.0035,0.0131
12-06-2017,-0.0239,-0.0017,-0.0002,0.0014,-0.0038,0.0154,0.0134,-0.0024,-0.0051,0.0070
